customer_id,frequency,monetary,recency
50811b37,1,91.5,367
50814dd4,1,99.9,107
50818551,1,185.0,274
5081b7e7,1,340.0,347
508302a8,1,149.0,184
50842fb3,1,89.9,454
508437bb,1,57.9,26
508477b7,1,215.9,106
50851014,1,31.9,206
508650ca,1,69.9,148
5086b528,1,230.0,18
5086c2f8,1,15.3,245
5086db9b,1,186.97,152
508725a2,1,89.9,526
50875d83,1,34.9,527
5087defc,1,109.9,440
508c7b4f,1,517.65,48
508c9864,1,56.99,187
508d6ba2,1,292.9,515
508f0244,1,189.99,317
508f08d4,1,27.99,495
50900ea3,1,49.0,278
5091c4ca,1,99.9,571
50920f8c,1,2147.39,214
509466c1,1,79.9,272
5094b2ab,1,136.5,520
5094c0bd,1,99.6,387
5094fbfa,1,110.32,31
5094fd03,1,79.99,169
50951904,1,697.9,138
50966ab7,1,69.9,125
50984928,1,17.99,195
50985c70,1,31.5,373
509865be,1,250.0,278
5099bfbd,1,64.99,460
509a5820,1,25.0,254
509b47b4,1,26.99,398
509da059,1,216.0,7
509e723d,1,139.6,323
509ea35d,1,260.0,413
509efbe3,1,510.0,101
509f2373,1,99.9,118
50a00746,1,26.9,184
50a19a2b,1,52.99,396
50a1e21a,1,39.99,92
50a2bbfd,1,79.9,286
50a508b9,1,34.99,435
50a5ce7e,1,59.9,20
50a5d464,1,24.9,263
50a60363,1,59.9,572
50a6803d,1,99.99,267
50a6b9bf,1,389.0,195
50a7be6f,1,49.8,349
50a941fc,1,53.9,170
50a97995,1,51.5,171
50aaed44,1,658.9,29
50ab6845,1,39.99,231
50abb603,1,150.0,57
50ac016f,1,49.91,25
50aef863,1,188.99,571
50af213a,1,19.99,203
50b13fff,1,199.97,415
50b2c086,1,51.45,115
50b34e62,1,92.0,20
50b44416,1,74.9,272
50b580ae,1,30.9,281
50b5f1c8,1,24.89,13
50b67e49,1,84.99,253
50b848cc,1,89.99,16
50b85c2f,1,225.0,90
50b8b4ca,1,26.9,428
50b8c8be,1,797.0,72
50bb9b23,1,89.9,373
50bc80da,1,57.0,183
50bcce86,1,49.99,278
50be62f7,1,45.9,288
50be8a05,1,395.6,349
50bf5630,1,72.0,345
50c065ad,1,129.99,491
50c0e415,1,140.9,182
50c123c1,1,259.9,430
50c1a423,1,54.9,562
50c3191f,1,38.99,329
50c3d604,1,85.99,293
50c402f6,1,120.0,315
50c59de5,1,47.9,251
50c6ca85,1,83.99,453
50c76b79,1,50.0,278
50c78c4b,1,99.0,35
50c7d896,1,99.0,472
50c98ff8,1,113.8,52
50ca06c1,1,229.0,283
50ca2051,1,79.99,132
50cb9d02,1,22.0,519
50cca41b,1,249.9,176
50ccf61e,1,359.7,221
50ce1380,1,34.99,209
50ce26d1,1,31.5,27
50cee586,1,69.99,414
50d1dbd7,1,149.99,335
50d2c11c,1,15.99,277
50d37bde,1,53.9,136
50d46a33,1,76.9,203
50d5bc15,1,30.48,101
50d6ad55,1,27.3,322
50d6bcc2,1,49.9,435
50d6d003,1,759.0,462
50d87502,1,93.99,395
50d99d91,1,52.49,108
50d9df43,1,225.8,527
50da1de4,1,359.98,187
50da5414,1,259.9,45
50dd9f5a,1,129.99,535
50de7314,1,29.5,352
50de73f1,1,75.0,291
50de9967,1,19.99,257
50dfa5e2,1,144.99,176
50dfde16,1,171.0,325
50e144a7,1,45.0,191
50e215d0,1,1596.0,35
50e257d1,1,59.19,30
50e2e211,1,149.9,141
50e3114b,1,149.0,54
50e32dd6,1,29.99,34
50e3f999,1,29.9,82
50e4a367,1,179.0,195
50e68d10,1,105.9,198
50eb5c5d,1,603.0,12
50ecbfb5,1,149.0,450
50edf1bb,1,215.0,185
50eeafa7,1,89.99,373
50ef4067,1,94.9,244
50ef809a,1,44.9,207
50f01f7a,1,54.0,418
50f2efb2,1,79.9,326
50f35f64,1,38.0,540
50f3e14d,1,119.0,23
50f4d5f9,1,59.9,196
50f4ec7d,1,127.99,393
50f592a0,1,199.9,440
50f685a3,1,519.9,210
50f6c271,1,109.99,319
50f88b1c,1,139.9,342
50fa7900,1,66.9,562
50fa7b56,1,69.2,232
50fb5843,1,180.0,168
50fc555d,1,49.9,144
50fca916,1,119.96,471
50fd5707,1,28.9,340
50fe7477,1,24.99,294
50ff13a4,1,15.0,201
50ff7fc5,1,183.6,302
50ffa9db,1,39.0,229
50ffd1f4,1,49.0,9
51001cca,1,109.9,188
51018312,1,155.0,19
5103670b,1,518.0,225
5103b590,1,39.9,490
51041da5,1,95.0,113
5104c50b,1,38.4,296
51058a70,1,49.9,271
5105f034,1,49.0,254
5105fd96,1,79.99,123
51062114,1,440.0,131
5106f2d4,1,259.2,99
51078131,1,34.9,134
5107d2b3,1,28.99,34
5107f877,1,29.7,131
51083049,1,149.0,249
51096146,1,62.9,164
51099d17,1,65.9,517
5109b8e4,1,179.0,133
5109c73f,1,87.8,210
5109f775,1,109.0,328
510afdc8,1,16.9,196
510b491c,1,59.9,292
510bdc58,1,24.9,388
510cfcb8,1,79.39,72
51105ebe,1,199.0,188
5110631c,1,159.9,200
5110f48f,1,79.0,469
511107f2,1,45.0,330
51114600,1,154.91,47
5113d649,1,140.99,114
5114e5f0,1,164.9,370
51154f38,1,49.0,506
511565b2,1,49.0,316
51157afd,1,149.0,533
5116b8af,1,639.96,187
5116eacd,1,69.99,694
51173af2,1,24.99,274
51178a63,1,52.9,386
5117c4b5,1,108.0,299
5117ee6a,1,157.0,478
511898aa,1,259.0,128
5119b68a,1,399.0,485
5119c6d7,1,103.97,469
511a4d0f,1,149.9,13
511a9e1e,1,320.0,5
511b5a12,1,26.89,475
511bbe42,1,65.9,509
511bc36a,1,680.0,30
511bf1f5,1,699.9,400
511c5859,1,155.0,219
511ccb3a,1,689.0,295
511d1968,1,34.9,383
511d7f59,1,29.99,190
511dfb4f,1,119.96,145
511e3f71,1,229.0,192
511ef034,1,35.99,298
511f891a,1,78.9,286
511f8f1b,1,531.6,378
5120967d,1,109.0,353
5121084f,1,339.99,540
51213d19,1,129.99,464
5121b60f,1,119.9,147
5121d76f,1,59.9,392
5123a836,1,34.95,277
51241d67,1,49.9,400
512434f2,1,84.9,346
5124af0b,1,91.06,113
512502e3,1,13.65,218
51260b6d,1,179.99,295
5127c3d8,1,1099.0,47
5127ea0e,1,139.99,14
512846cb,1,94.3,431
5128b82b,1,46.99,62
51293a46,1,116.94,205
512966bc,1,89.9,278
51296a16,1,69.0,253
512a645d,1,134.0,148
512ab098,1,19.9,310
512b6230,1,56.99,307
512bac2d,1,199.0,161
512c28b6,1,43.8,62
512cad4f,1,128.89,186
512d2f27,1,164.0,292
512ded1d,1,179.0,11
512f27d8,1,261.96,273
512f4662,1,155.0,97
512f565a,1,124.9,258
512f9af9,1,41.3,185
51305a24,1,59.9,408
51324927,1,149.9,215
51324c94,1,149.9,194
51334f2b,1,29.9,252
5133dfd7,1,115.9,171
5134baea,1,17.5,496
5134c65c,1,29.9,379
5134e48a,1,104.9,96
51365dd4,1,19.9,313
5136f679,1,47.65,162
51370d84,1,18.9,265
5139dcd0,1,15.0,289
513b2147,1,199.6,209
513df1f8,1,139.96,456
513e518b,1,94.96,482
513f69cb,1,68.9,36
513fb11b,1,29.29,47
5140a58e,1,19.99,437
5140d266,1,39.9,66
51413f05,1,91.55,41
51431f5f,1,79.0,163
51432bd9,1,329.0,428
51436e56,1,414.62,182
51437a7b,1,69.9,137
51438ab3,1,159.6,537
5143c9c1,1,119.99,571
5144672f,1,56.99,351
51460fb9,1,99.9,193
514640b3,1,64.99,23
5146b17a,1,50.9,444
5146d2de,1,434.97,24
51474a10,1,39.99,179
5147535c,1,155.9,30
5147543c,1,120.0,135
51478fa6,1,1437.0,318
5147a6bf,1,809.0,90
51485e00,1,369.9,301
514971e1,1,219.9,147
514a9247,1,89.0,379
514bebbe,1,179.9,134
514c03e2,1,79.0,143
514c2243,1,109.9,247
514c535f,1,20.99,90
514c6e33,1,89.9,468
514d2454,1,129.9,488
514dd9fb,1,42.99,492
514ddcd7,1,189.9,169
514eba5a,1,50.0,108
514f273d,1,19.99,278
514fd56e,1,149.0,38
51510a2a,1,8.9,471
5152585f,1,89.9,532
51527dec,1,199.9,126
51532cf3,1,27.99,267
5155c7c3,1,73.0,271
5155ddf5,1,43.9,252
5156283c,1,1109.1000000000001,585
51580cb1,1,29.9,20
515858ff,1,129.0,123
515a37f6,1,120.0,279
515a833c,1,1050.0,271
515adc59,1,19.9,204
515b9986,1,35.0,33
515c155f,1,339.99,515
515c493d,1,449.82,65
515d4304,1,159.9,365
515dcc36,1,49.9,432
515e2ff4,1,139.0,7
516034d1,1,78.75,481
5160a7d2,1,499.9,343
5160b4bc,1,140.5,269
516183bb,1,69.9,103
5161d5fe,1,159.96,134
51620c2d,1,198.0,59
51632735,1,57.99,550
5164d516,1,35.0,176
5165000b,1,269.0,212
51659c94,1,14.9,287
5165c38d,1,453.96,85
5165d466,1,59.9,324
5166ee18,1,20.3,336
5167b413,1,59.99,190
5168d07f,1,9.99,289
5169edf2,1,316.0,122
516a27a4,1,59.99,343
516a37d1,1,51.96,160
516a60cb,1,18.0,145
516b06c0,1,199.0,28
516ba111,1,89.0,498
516c25cb,1,251.9,148
516d0ba8,1,21.9,38
516d80ac,1,69.9,513
516e38ac,1,29.98,103
516edd7c,1,181.0,278
516f6d86,1,59.0,43
51715f74,1,711.0,181
5171d2fa,1,49.89,400
51720e74,1,895.84,192
51722798,1,173.9,357
51727f84,1,590.0,163
5172a004,1,59.9,407
5172f119,1,139.0,324
51730957,1,674.9,161
5174e3da,1,364.0,36
51756ea9,1,89.9,362
5176b354,1,23.4,252
5176f5c4,1,127.26,38
51775bbd,1,129.0,138
517776a3,1,59.99,480
517933da,1,43.0,40
51795c9d,1,549.9,456
517a6168,1,54.9,215
517ad4ab,1,119.9,396
517d0c5b,1,134.9,118
517d569f,1,28.9,329
517da850,1,82.99,423
517de77b,1,53.9,106
517e52d7,1,65.0,394
517e6cf6,1,458.0,141
517eeef3,1,129.9,157
517fb4c3,1,48.99,30
517fd134,1,113.9,430
518147c9,1,89.9,300
5181e6f1,1,16.97,290
518392ac,1,27.9,87
5183ebec,1,236.0,64
51842d4f,1,139.9,478
51844393,1,52.0,132
5184896b,1,93.0,171
5184b8a8,1,279.9,235
5184df07,1,109.0,83
5184f330,1,149.9,227
51852f33,1,441.0,216
51857fcd,1,40.0,15
51874468,1,38.0,65
51883bf5,1,139.6,489
5188c99c,1,57.9,86
518a8554,1,159.99,204
518af708,1,109.9,277
518d9717,1,99.99,198
519006a9,1,116.59,174
51900b4f,1,32.9,79
51903797,1,99.99,467
51905fbe,1,199.6,196
51906f3d,1,19.9,299
51911593,1,18.99,562
51934b73,1,80.0,181
51937836,1,79.99,134
519391ef,1,75.0,371
5193da38,1,95.0,138
51941e2c,1,39.0,146
51944d02,1,126.99,475
5194b960,1,155.0,135
51953245,1,39.9,535
51954290,1,49.99,161
519579a0,1,145.0,268
5195c80d,1,38.99,347
51965bd2,1,99.9,323
51993c20,1,83.36,517
5199bb48,1,120.0,251
519a15e6,1,72.0,160
519a8af8,1,689.99,320
519ad275,1,159.0,118
519bdf0c,1,49.0,293
519c2ade,1,179.99,204
519d4e96,1,35.0,62
519eb7f6,1,18.9,351
519f1ec4,1,159.78,267
519fe737,1,59.9,583
51a0820c,1,149.9,183
51a28158,1,130.0,333
51a3f6ca,1,94.9,94
51a414a1,1,69.9,29
51a4c0fe,1,87.0,206
51a6df2d,1,79.9,123
51a75e92,1,59.98,376
51a7b3b7,1,67.99,68
51a88ba8,1,161.42,147
51a8d592,1,1099.0,150
51a8e8a5,1,14.9,533
51a8fc2b,1,105.0,162
51ac0bcc,1,419.96,206
51ac86c6,1,49.9,234
51ad396d,1,99.9,210
51adcd5d,1,12.25,185
51af2e3b,1,38.95,13
51b18b1d,1,45.0,268
51b1d74a,1,99.0,181
51b1df4f,1,89.9,327
51b3c797,1,129.99,166
51b424dd,1,13.99,205
51b43989,1,27.9,61
51b4fb94,1,98.0,208
51b59ab6,1,20.9,235
51b633e4,1,150.0,49
51b68bdf,1,13.5,92
51b6c0ad,1,162.0,294
51b72fc5,1,109.9,141
51b75181,1,169.9,128
51b884d4,1,117.4,86
51b88799,1,20.0,349
51b929ef,1,29.99,27
51b93a7b,1,377.55,80
51b96673,1,69.9,476
51bb4e7a,1,18.9,362
51bb6ad3,1,29.9,246
51bbe6c9,1,205.0,409
51bc3a62,1,849.99,304
51bd8255,1,368.9,311
51be975a,1,18.9,237
51be9c21,1,79.9,63
51c01649,1,11.9,12
51c2d801,1,210.0,91
51c434b1,1,126.12,192
51c563ae,1,189.9,17
51c5f0c1,1,31.99,314
51c6634a,1,620.1,496
51c6d78b,1,339.70000000000005,40
51c7b23e,1,65.99,313
51c988b6,1,49.9,88
51ca168d,1,40.49,327
51cac74c,1,105.0,22
51cb4856,1,119.0,114
51cc1e38,1,999.6,692
51ce1b48,1,69.9,75
51ce9691,1,158.9,104
51cfd300,1,159.0,118
51cfe38e,1,119.99,510
51d02d48,1,589.0,235
51d11ac0,1,84.9,554
51d16c21,1,258.4,428
51d40dd2,1,279.0,365
51d425cc,1,15.75,546
51d5188f,1,49.9,191
51d72e4c,1,412.0,208
51d7998e,1,39.99,167
51d885b9,1,69.9,377
51d9009f,1,139.99,692
51d99428,1,319.0,408
51dbae98,1,110.0,376
51dbbdab,1,183.6,415
51dc1b98,1,199.0,502
51dcfe10,1,45.0,196
51decce3,1,79.99,210
51def764,1,139.0,33
51dfe576,1,69.0,276
51e10aa4,1,478.04,24
51e14774,1,59.9,444
51e17dc6,1,99.99,490
51e1fc8a,1,580.27,544
51e2e34b,1,237.60000000000002,497
51e4740d,1,49.0,278
51e514ce,1,29.99,254
51e7020a,1,12.0,134
51e7d7a9,1,56.99,324
51e7f839,1,149.99,321
51e9c53f,1,269.0,189
51ea522a,1,114.52,26
51ea9b5b,1,12.9,187
51ea9fd3,1,23.1,415
51eacbaf,1,98.9,83
51eb019c,1,179.9,348
51eb7663,1,99.0,509
51ec194d,1,308.0,29
51ec9c71,1,38.4,184
51ed44d9,1,102.9,12
51ed85a9,1,179.0,30
51edd3e2,1,299.0,319
51ee0f03,1,167.84,253
51ee2574,1,129.9,180
51ef11dc,1,55.0,106
51ef2b94,1,22.99,77
51ef37e9,1,54.99,20
51f0f268,1,105.0,160
51f0f56c,1,69.9,233
51f11cd2,1,122.99,54
51f1a09c,1,149.9,535
51f1ef96,1,227.88,153
51f2243a,1,649.0,262
51f22b9e,1,199.0,221
51f2623f,1,64.99,236
51f34a61,1,29.99,110
51f407d9,1,69.0,278
51f45be4,1,105.0,269
51f6210c,1,338.08,294
51f650a6,1,959.3999999999999,32
51f81daf,1,210.0,62
51f85bb5,1,105.0,124
51fa33cd,1,29.0,411
51fc4f46,1,42.9,546
51fc971a,1,219.0,121
51fe34b9,1,148.0,233
51fe7d2d,1,20.89,69
51ff0c33,1,49.8,110
51ff54ae,1,27.81,2
52003bd1,1,179.99,261
52012c91,1,95.0,22
520197ec,1,289.0,323
5201af65,1,119.99,318
52027f9a,1,269.0,202
52034a15,1,19.9,234
520352d4,1,230.0,125
5204cc6c,1,99.0,129
520552b6,1,299.99,55
52063052,1,29.99,206
52068138,1,335.99,415
5206bdc4,1,69.9,236
52070fb1,1,49.9,222
5207b0ef,1,1767.04,68
520821da,1,325.0,208
5208bc81,1,489.0,97
52099923,1,59.99,147
5209b05b,1,139.99,261
520a609c,1,99.9,332
520a639e,1,759.9000000000001,278
520aa27c,1,89.9,246
520ac675,1,24.99,495
520b0063,1,16.17,275
520bf65b,1,149.96,567
520dfb97,1,19.9,193
520e20cf,1,46.0,257
520e97ba,1,99.7,306
520f054a,1,19.99,496
520f77c4,1,34.99,284
5210104b,1,19.9,278
5210bfac,1,119.96,198
52128c30,1,39.9,505
5212ac43,1,113.0,349
52130271,1,99.0,103
52142aa6,1,186.9,135
521593e7,1,95.15,198
5215f8b7,1,845.0,455
5217eade,1,45.0,380
5218278c,1,397.96,124
521845e4,1,67.9,115
521861ff,1,113.0,411
52188751,1,49.9,276
52189b81,1,249.9,249
5219321f,1,157.77,328
521970d6,1,266.55,415
5219a7ed,1,35.0,133
521a0e0f,1,35.0,141
521a87ca,1,274.9,498
521aa7f6,1,139.0,348
521aa980,1,219.96,154
521c8850,1,320.0,470
521ecef2,1,119.9,353
52212244,1,10.99,468
52220722,1,42.0,26
5222c1ba,1,286.9,561
522317a7,1,24.99,106
52239878,1,69.0,21
5223c607,1,59.9,370
52249997,1,29.9,30
5224cca0,1,117.97,136
5225567e,1,59.9,253
5226615e,1,74.9,448
5226966b,1,72.82,155
5226d238,1,17.89,153
52272e97,1,169.0,362
522798e3,1,599.92,41
52279920,1,52.9,417
5229e438,1,85.9,359
522a472d,1,24.5,24
522a49d1,1,110.0,204
522a6e7c,1,139.65,150
522a974f,1,227.78,446
522b39c8,1,69.9,425
522b5607,1,18.9,238
522c3a8c,1,28.99,136
522cc80d,1,128.8,338
522d1cb9,1,129.9,232
522d542f,1,79.9,407
522e7318,1,318.0,332
52302eb4,1,45.9,432
5231b1fa,1,49.0,13
5232c22d,1,69.9,28
5232d20c,1,144.0,152
5232d788,1,59.9,21
5233c58c,1,99.99,253
523480f6,1,179.96,217
5234a45d,1,230.0,126
5234fd71,1,89.17,137
52355108,1,389.0,170
5236b9bb,1,31.9,286
5236cb56,1,55.0,274
52377ba5,1,596.0,55
5237c68f,1,59.9,204
5238533a,1,248.25,500
5239179f,1,34.9,56
523c3fe1,1,219.22,109
523d292f,1,45.9,275
523ef030,1,24.9,220
523f6abc,1,109.9,430
52406ef8,1,159.0,296
52408f5b,1,59.9,533
5241ed0e,1,17.0,69
5242064c,1,39.9,235
52438b63,1,59.9,365
52438ca3,1,29.99,344
524526cc,1,59.8,103
52456ff5,1,49.9,19
5245740a,1,49.9,463
524735cf,1,155.6,286
5247e5c7,1,340.0,363
5248c29e,1,104.9,209
5248cad8,1,166.0,50
52491a41,1,33.6,103
52496ddf,1,56.99,241
524b931b,1,122.99,175
524cc3ab,1,299.9,150
524ceccd,1,26.9,292
524d1030,1,325.0,203
524d40cf,1,104.9,259
524d837e,1,35.9,313
524e35fe,1,215.6,478
524eba23,1,48.9,111
524fb99d,1,68.8,471
52501cba,1,37.99,8
52512563,1,39.99,182
525185a8,1,159.0,306
52518ec1,1,89.9,417
5251b14c,1,65.0,304
52523241,1,2710.4,443
5252326c,1,159.9,506
525386e5,1,131.59,322
52539b4f,1,24.99,216
5255888d,1,95.0,97
5255f7ce,1,100.0,114
52560782,1,159.9,350
52566577,1,130.0,225
5256eb76,1,75.0,202
5257f217,1,982.0,290
52584132,1,169.9,72
52586a86,1,196.0,209
5258ddb2,1,58.99,359
525918be,1,319.9,237
5259347b,1,24.9,465
52595a4c,1,209.0,61
525bd2d5,1,44.9,373
525c3f7c,1,31.9,272
525ce41b,1,49.9,229
525f4596,1,135.8,139
525f5961,1,114.9,234
525fe490,1,149.9,92
52600f42,1,45.9,225
5260f00c,1,251.8,468
5260f456,1,750.0,181
52618321,1,29.99,160
5261d7e8,1,59.9,448
5261db1a,1,299.0,506
526234c3,1,199.6,223
52630952,1,117.99,324
5263febf,1,1075.1399999999999,689
52644161,1,157.49,185
5264c52c,1,84.99,278
5265029d,1,1148.0,133
526542b3,1,99.9,218
52663318,1,43.44,60
52676d15,1,35.0,132
5269830f,1,59.99,214
526a5143,1,72.0,152
526b4f35,1,15.12,166
526ca0c6,1,379.9,385
526caafe,1,47.5,178
526e1917,1,119.99,426
526e79dc,1,194.0,19
526e982e,1,89.9,140
5270e499,1,32.9,15
5271dbf2,1,44.9,490
5272d867,1,660.0,82
52749d51,1,139.99,296
527517d6,1,79.9,135
5275453c,1,15.3,302
52758a7e,1,59.9,452
5275da99,1,179.99,139
52760f71,1,20.59,319
5277d855,1,38.48,246
52785c19,1,191.0,132
52795c83,1,139.0,48
52798469,1,89.6,267
527ab9f4,1,99.98,334
527ac00a,1,109.9,103
527b0b44,1,21.0,254
527b26bd,1,120.0,146
527bf037,1,139.0,127
527c4998,1,31.9,401
527eaf78,1,29.0,388
527f4e8e,1,21.96,143
527f724d,1,464.0,261
527f94af,1,179.9,20
528147c7,1,95.9,23
5284b9ec,1,47.65,165
5284c4d2,1,25.0,102
52857131,1,124.7,158
5285c1f9,1,34.9,33
5285d83b,1,109.9,205
52864cff,1,87.12,230
5286e926,1,98.44,137
5287baf6,1,129.0,124
528856e5,1,149.91,430
5288e452,1,64.9,276
528aa234,1,29.99,224
528ac204,1,122.99,190
528afb11,1,59.9,376
528b1ef2,1,82.99,555
528bd322,1,15.0,13
528c4e8a,1,44.99,302
528db5e8,1,99.0,575
528dc37b,1,13.9,385
528fef52,1,59.9,273
52913324,1,59.9,364
5291ca07,1,529.9,142
529466a3,1,27.9,256
52948975,1,74.9,129
52949927,1,22.0,271
5294d298,1,139.9,442
5295bdf8,1,179.94,128
5295c0f1,1,27.9,117
52961e21,1,19.9,229
52973639,1,55.0,258
5297ee74,1,79.9,379
52983aea,1,19.9,40
5298ba69,1,50.0,187
5298fbcb,1,39.0,44
529906e0,1,158.0,152
52994c30,1,441.0,278
5299b943,1,79.9,402
5299b9f2,1,60.0,366
5299f26b,1,89.9,547
529a4492,1,118.44,64
529cdd66,1,50.0,463
529d3f46,1,85.0,15
529d7b05,1,32.9,484
529de59b,1,129.0,216
529e2914,1,39.0,158
529f213a,1,329.9,411
529f243a,1,55.0,104
529f88b6,1,210.8,86
52a01d34,1,119.99,128
52a10e6a,1,99.9,568
52a200ac,1,79.9,450
52a2dd05,1,21.99,244
52a4e084,1,45.5,8
52a5fb5d,1,18.9,191
52a76bd1,1,49.0,334
52a893aa,1,7.78,180
52a9800a,1,16.88,72
52a99d53,1,29.99,314
52a9dc68,1,53.44,11
52aaa283,1,145.0,84
52ab4b83,1,59.9,405
52ac2fdd,1,229.04,159
52aceafe,1,49.0,95
52ad40ca,1,69.9,449
52ae42a0,1,69.9,227
52af2762,1,199.6,22
52b25d31,1,46.99,262
52b2d036,1,32.2,232
52b310d7,1,110.0,37
52b3da34,1,29.9,277
52b41d61,1,66.9,172
52b56e38,1,89.0,127
52b70e14,1,29.0,226
52b7dfcd,1,189.0,78
52bac838,1,680.0,534
52bb5fa6,1,58.0,178
52bbcd77,1,20.9,568
52bc0428,1,349.0,423
52bc5e1b,1,325.0,212
52bcebb0,1,59.9,119
52bd7ca9,1,191.6,25
52bd992e,1,89.99,322
52bfa05d,1,597.9,246
52bfcbea,1,129.94,177
52c07106,1,703.6,469
52c14344,1,49.9,29
52c1e413,1,41.99,223
52c34480,1,285.9,512
52c3ac2d,1,116.9,23
52c48fab,1,39.99,75
52c4b154,1,49.9,193
52c68a7d,1,109.99,472
52c69dd7,1,205.0,409
52c7b6cb,1,99.6,55
52cac740,1,48.9,116
52cb889b,1,39.9,460
52cb925a,1,69.2,228
52cba525,1,21.99,126
52cca23e,1,149.9,115
52cdcd7d,1,25.9,265
52cf8051,1,99.99,427
52d0c499,1,199.9,38
52d0c9da,1,29.99,561
52d0eb41,1,119.9,278
52d21531,1,75.6,80
52d38a48,1,18.9,177
52d594f5,1,310.0,214
52d598f0,1,89.9,71
52d62f45,1,329.9,426
52d65bbe,1,34.9,193
52d7c065,1,169.99,480
52d8b613,1,120.0,134
52d93900,1,149.9,185
52d954a9,1,39.9,534
52d99a5b,1,769.8,426
52daf91e,1,99.9,261
52dc0499,1,79.9,330
52dd02a7,1,19.99,169
52dd2d8a,1,69.9,24
52dd8a28,1,159.9,400
52dec4d9,1,61.9,286
52dec57d,1,118.99,384
52dee0d6,1,355.9,390
52e0af9a,1,669.0,459
52e3f988,1,103.9,57
52e63ecd,1,47.9,297
52e670c3,1,49.9,217
52e697a7,1,41.8,123
52e6df27,1,18.6,179
52e6f8d0,1,169.0,72
52e73a5d,1,109.9,23
52e79890,1,159.2,218
52e7afdd,1,135.9,110
52e83c47,1,125.0,278
52ea385b,1,64.8,107
52ea3af8,1,499.9,180
52eb67e0,1,85.5,52
52ebfe7b,1,224.0,99
52ec04e6,1,39.98,562
52ec5e0b,1,38.0,235
52ec7c76,1,349.9,218
52eca42a,1,31.9,443
52edc459,1,120.0,496
52ee705c,1,249.99,309
52ef069f,1,45.0,126
52efb714,1,44.9,333
52efe753,1,143.8,153
52eff6a6,1,432.0,118
52f02704,1,41.9,95
52f0992e,1,159.8,24
52f0d707,1,34.9,541
52f14b12,1,43.9,378
52f1a5dd,1,199.7,125
52f2245e,1,149.9,167
52f2e38a,1,29.5,422
52f2fc0a,1,19.99,399
52f35df6,1,69.9,253
52f3ff87,1,10.4,440
52f41b57,1,109.0,14
52f441eb,1,99.99,270
52f4c321,1,48.9,351
52f53291,1,49.0,397
52f5ce2e,1,29.99,203
52f62dea,1,69.9,350
52f69439,1,169.9,306
52f7baf3,1,399.0,475
52f7dfec,1,109.9,230
52f82ac5,1,55.0,489
52f838b3,1,167.0,207
52f9bb76,1,715.0,117
52f9c62f,1,799.99,344
52fb8cfe,1,19.9,227
52fbd9fb,1,1980.0,308
52fbf1db,1,99.0,282
52fc6db9,1,879.99,192
52fcca01,1,84.55,164
52fd614b,1,89.9,255
52fe8f0d,1,174.99,281
52fe9b2a,1,47.55,20
52ff4b24,1,74.9,175
5300b7cc,1,44.95,324
5300dd99,1,27.8,11
530103ea,1,13.65,148
53022014,1,94.9,387
53031c00,1,17.99,223
530345c9,1,24.9,348
530369cd,1,95.0,322
5304d2aa,1,122.85000000000001,85
530575e8,1,127.0,283
530a5864,1,118.99,427
530a7c06,1,49.0,415
530d0790,1,65.0,179
530d0ace,1,38.9,233
530d2038,1,2732.4,278
530d6fa6,1,16.9,416
530d8874,1,59.9,477
530e4206,1,49.9,100
530e5d7f,1,39.99,155
530ece68,1,149.9,174
530efe46,1,49.9,158
530f1a95,1,39.5,353
530f348c,1,52.9,72
530fc2c8,1,122.99,64
531007f5,1,364.0,43
53106ad4,1,37.0,179
5310ae71,1,102.99,440
53126252,1,16.9,405
5314cc15,1,12.99,247
5315024f,1,69.8,270
5315874b,1,99.0,49
53162926,1,113.99,518
53170878,1,29.5,224
531848f7,1,15.9,470
5319964b,1,68.9,75
5319d6b1,1,115.0,127
531b21f3,1,184.95,325
531ba0f9,1,54.99,9
531badd9,1,31.9,127
531becfc,1,58.0,290
531c12ec,1,12.9,69
531c41b4,1,99.99,376
531c68ec,1,23.99,210
531d4165,1,139.9,547
531de017,1,23.99,279
531eafaf,1,44.88,12
531f02d6,1,199.99,86
531fa8af,1,39.99,189
532007b4,1,342.0,10
53202144,1,35.9,279
532106a8,1,169.0,68
5321215b,1,23.7,188
53223b96,1,79.0,162
53225ce5,1,89.9,278
5323a8b4,1,28.9,52
53271990,1,209.99,577
532721e3,1,29.0,137
5327a062,1,240.35,462
5329a1b2,1,139.9,379
5329a9a9,1,119.9,67
532a03a7,1,299.0,55
532aae4d,1,18.0,35
532b34ab,1,51.9,484
532b4a0d,1,30.0,189
532ba8d3,1,64.8,107
532cf7f0,1,120.0,289
532df3d5,1,395.0,391
532e7743,1,123.0,353
532f9ca0,1,119.6,85
532ffb06,1,18.9,57
53304990,1,48.9,36
5330f5a2,1,233.8,384
53313245,1,239.6,219
53314596,1,26.9,464
5331673b,1,489.9,335
5331ac2d,1,115.0,274
5332220c,1,278.77,497
53327140,1,114.9,83
5332e4ed,1,39.99,105
53336372,1,85.71,182
53338024,1,159.9,329
5333af7c,1,110.0,80
53340368,1,116.9,7
53340559,1,216.0,101
53344341,1,69.0,350
533697c4,1,125.0,177
5336c5ee,1,143.6,111
5336f0fe,1,443.9,116
53379b14,1,259.9,155
5338f485,1,59.56,41
53393d7f,1,229.9,138
53397b53,1,119.9,467
5339f401,1,429.0,77
